u,w,q,theta,h,x,v,p,r,phi,psi,y
19.14326400714792,-2.2485145730815104,0.06044762679899641,-0.11670797936911793,3.484249856984467,57.30014017187037,0.011309588409590884,0.007824189086554537,0.3071373551903592,0.7853981584490196,0.7175422743494287,-20.683372647929474
18.940464212781016,-2.1787803464405036,0.005643573332182646,-0.11338906700397203,3.551656821282392,59.204276070483736,0.011301242853593754,0.006287150705128521,0.3071388855086891,0.7853981584504722,0.7482655719112153,-22.514494367887277
18.74049717735196,-2.171733420911667,0.010210738655064657,-0.11258690655115502,3.617533375248632,61.08826193584607,0.011292775256369314,0.005059038145997583,0.30714107745396446,0.7853981497643401,0.7789871571455596,-24.422424549434915
18.543700452210718,-2.1473002478386864,0.01693923955513654,-0.11120344106074416,3.682295992379414,62.95241373527789,0.011285460626453499,0.004077684642365772,0.30714216397490346,0.7853981497668933,0.8097073694791531,-26.40715892381082
18.349707343203857,-2.122595550399185,0.011930737023929031,-0.10974329078193923,3.745955527010185,64.79702746449962,0.011280076530811329,0.0032928557770870687,0.30714255484263026,0.7853981497689357,0.840426439424943,-28.468693928254257
18.158684402020242,-2.1103771945237977,0.005886273981403654,-0.10884722818318339,3.8084685804079483,66.62238814618034,0.01127606646061338,0.002665099324052697,0.307142970675323,0.785398158453892,0.8711445860695427,-30.607026645063872
17.970811427518505,-2.0884778386668152,0.01659544389187294,-0.10769607715888506,3.870145615743532,68.42880641454843,0.01127276917816808,0.002163110992604577,0.30714349589449325,0.7853981497718767,0.9018620079531553,-32.82215477614551
17.785697025733064,-2.0647677841304457,0.009155022772196122,-0.10639471462529781,3.931038812451101,70.21657687927579,0.01127001288279521,0.0017618292658115992,0.3071439196063395,0.7853981497729209,0.9325788559703727,-35.11407651477929
17.603412858560624,-2.0413350668899155,0.0157871708341807,-0.10512254783917455,3.9910593628390263,71.98597841224009,0.01126706187018309,0.0014410457921845028,0.30714520653213395,0.7853981497737514,0.9632953051151708,-37.4827905598006
17.423766919789372,-2.0206154319078573,0.008458312687904578,-0.10389887515106593,4.050154275367621,73.73728398147415,0.01124069097996821,0.0011867031289050129,0.3071775879351935,0.7853981584552894,0.9940134157081554,-39.92830058434227
17.246921142368183,-2.0026318495331386,0.01220006352514853,-0.10284786992009097,4.108321527439188,75.47076500743007,0.011244273162048015,0.0009917662131793076,0.30714074656596324,0.785398149774895,1.0247299682228297,-42.450603769874
17.072753880014655,-1.9812775850901514,0.011250013014973687,-0.1016582321299099,4.165658269037744,77.18669696318882,0.0112671513545614,0.0008145926573780535,0.30713287051539817,0.7853981497753884,1.055444728256493,-45.04969460621155
16.90121753911878,-1.9620063378796895,0.010540942518151852,-0.1005531192947318,4.22214327539862,78.8853441563834,0.011270316976424149,0.0006775343296468914,0.3071433182632105,0.7853981584557724,1.0861595704671094,-47.72557208639773
16.73241811289896,-1.9532815912177763,0.0017738949500587845,-0.09993731858424647,4.27783838377318,80.56697236575835,0.011262651229585344,0.0005760573931529192,0.30714851059178483,0.7853981584558651,1.116874840448308,-50.47823784953165
16.566639911736765,-1.9390156300507677,0.010926394258795423,-0.09928295837329586,4.333100448953039,82.23187252238179,0.011259102226740147,0.0004953297325813766,0.3071463818526357,0.7853981584559396,1.147590037440459,-53.307692153398335
16.403590196106308,-1.9203830639375739,0.005607933289323671,-0.0984449597247327,4.388151477244186,83.88033262508766,0.011260243801169892,0.0004281742919868005,0.307144233256103,0.7853981497763907,1.1783049582704814,-56.21393414709583
16.243309276971743,-1.9025598132796921,0.009292147573775649,-0.09768203230803192,4.443011994021804,85.5126264069442,0.011261248873734506,0.0003737650964842583,0.3071444869761633,0.7853981584560558,1.2090197433098535,-59.19696324703623
16.085690533122754,-1.8857654590161226,0.005063980760982934,-0.09695361025866057,4.497730637026344,87.12902539942469,0.011260759553996913,0.0003309184148518805,0.30714530354385844,0.7853981584560962,1.2397345125365102,-62.256779359006345
15.930741512550377,-1.8637412420457884,0.012743439852158636,-0.09603849214952762,4.552341865746025,88.72979772888549,0.011260029541317699,0.0002970498467509716,0.30714544931702875,0.7853981497767332,1.270449262613695,-65.39338246450625
15.778331591817155,-1.8574989962040676,-0.006330215854878957,-0.09572824529750339,4.606785330282713,90.31519878867941,0.01125979492441253,0.0002698788551711962,0.30714524520833647,0.7853981584561535,1.3011639650015963,-68.60677243813122
15.628692705469788,-1.8162149851397575,0.03699780284002764,-0.09412475767072614,4.6612992218401885,91.885506013115,0.011259801605331585,0.00024796866061499673,0.3071451725685213,0.7853981584561743,1.3318786243283782,-71.89694913522455
15.481335925181911,-1.870052925792825,-0.07553765029260578,-0.09618920453911058,4.715498506735159,93.44094078980561,0.011259736690376854,0.00023045332064145518,0.30714524268598575,0.7853981584561909,1.3625932583290843,-75.26391246650643
15.338171582117967,-1.738885023303346,0.1602991940646601,-0.09164807866333051,4.770949558826171,94.9818912706284,0.011259604423195083,0.0002165037871226152,0.3071452985584679,0.785398158456204,1.3933078760589215,-78.70766238107007
15.198060836312179,-2.2233057529143054,-0.5416123965294758,-0.11169625344634611,4.8264401290987555,96.50852267157661,0.011259502830849727,0.0002053618674353788,0.3071453008395879,0.7853981584562145,1.424022478636579,-82.22819883453192
15.079092252324456,-2.0137703294085134,0.5132581286639141,-0.11207800942590987,4.895441680977883,98.02231999741272,0.011259448195504559,0.00019641939624321825,0.3071452906267713,0.7853981497769952,1.4547370672993294,-85.82552178376649
15.000065714041211,-0.5963140659584134,0.7305200098111497,-0.048509082084770457,4.970763982311903,99.52660323449687,0.011259410291551817,0.00018928014331555994,0.3071452944323606,0.7853981497770136,1.4854516447526542,-89.49963119316963
15.000064709525162,-0.5618044181848089,-0.259386349483303,-0.025728416053589432,5.006790627342984,101.02675458521077,0.011259373082894627,0.00018357414313804196,0.30714530412654734,0.7853981497770285,1.516166214123938,-93.2505270364158
15.000051760422094,-1.971630909108272,-0.6718355467812723,-0.07382189364328391,5.001079152117825,102.52650757705207,0.011259340262712657,0.00017903313921898318,0.30714531220768176,0.7853981584562393,1.5468807771302828,-97.07820929358365
15.000055229581445,-1.9048448989500157,0.5648661879122329,-0.0781074849473568,4.997855393581756,104.02649688140377,0.011259314716739988,0.0001753835950551742,0.30714531573050374,0.7853981584562428,1.5775953352214862,-100.98267794874462
15.000047560984292,-1.6420007586927723,-0.2877416145285971,-0.06472181074480926,5.000858264797483,105.52656649699163,0.0112592949548836,0.00017246524186709152,0.30714531790349425,0.7853981584562456,1.6083098890855727,-104.96393298900144
15.000044209025127,-1.7971583591316007,0.14061231761805162,-0.07186147782610822,4.99982927693258,107.02653773750379,0.01125927954152115,0.00017013144623012746,0.30714531980604837,0.7853981584562478,1.6390244395580054,-109.02197440365617
15.000044394556557,-1.7586642761545765,-0.09528694866920152,-0.06975446176070277,5.000020582682922,108.52655096308702,0.011259267089706952,0.00016826537895950363,0.3071453215790858,0.7853981584562495,1.6697389873363473,-113.1568021842034
15.000043902071116,-1.7540687319368353,0.08473821303680035,-0.07013152673050899,4.9999968218233395,110.02655552955066,0.011259256975068396,0.00016677340743407974,0.30714532300191266,0.7853981584562509,1.700453532968629,-117.36841632388357
15.000044198103236,-1.7677007388852548,-0.08148023029132456,-0.07011543721124493,5.0000010850631424,111.52655845121221,0.011259248892160867,0.00016558047519308345,0.3071453240576274,0.785398158456252,1.7311680768809834,-121.65681681728563
15.000043789819093,-1.7530051674824385,0.07935972699459654,-0.07007812589292334,4.999999126426593,113.02656496678343,0.011259242482592689,0.00016462659533856124,0.30714532488064605,0.7853981584562529,1.761882619414496,-126.02200366006788
15.000044083930067,-1.7675348418785413,-0.07743212320228923,-0.07012164776691628,5.0000007804177455,114.52656766628172,0.011259237368732494,0.000163863872198321,0.3071453255607886,0.7853981584562537,1.7925971608459632,-130.46397684875726
15.000043679320799,-1.753330357919897,0.07556897218653563,-0.07007826351409278,4.999999197685105,116.02657411869106,0.011259233264765751,0.00016325401650517442,0.30714532611682444,0.7853981584562543,1.8233117013975533,-134.98273638058134
15.000043985281573,-1.7671966607188845,-0.07375296150509658,-0.07012072428951292,5.00000073749141,117.52657689296018,0.011259229976064386,0.0001627663917237293,0.30714532655702365,0.7853981584562547,1.854026241245765,-139.57828225332497
15.000043566186953,-1.7536629315273626,0.07198102806387999,-0.07007926117046835,4.999999236573463,119.02658324722886,0.01125922734971107,0.00016237649392794704,0.30714532690392665,0.7853981584562552,1.8847407805311738,-144.2506144652158
15.000043891246914,-1.76687176003276,-0.0702518450701758,-0.0701197374514068,5.000000700158561,120.52658609712319,0.011259225252876232,0.00016206473533919387,0.30714532718155574,0.7853981584562554,1.9154553193664285,-148.99973301483584
15.000043450050226,-1.7539800251668092,0.06856436179238096,-0.07008022520830542,4.999999273025129,122.02659235690142,0.011259223575956268,0.00016181545754871617,0.3071453274052791,0.7853981584562556,1.9461698578418423,-153.82563790105155
15.000043797569889,-1.7665622679715998,-0.06691754027714145,-0.07011879497948495,5.000000664822484,123.52659527827633,0.011259222233997251,0.00016161613949032235,0.30714532758449326,0.7853981584562558,1.9768843960296032,-158.72832912295684
15.000043330492513,-1.7542820468862244,0.06531040983680746,-0.070081144497229,4.999999307568278,125.02660144738994,0.011259221160828706,0.00016145676809609783,0.3071453277272947,0.7853981584562559,2.0075989339873463,-163.7078066798272
15.000043704152096,-1.7662674868240624,-0.06374198584190746,-0.0701178963910903,5.000000631317543,126.5266044361968,0.01125922030307174,0.00016132933701233827,0.3071453278412507,0.785398158456256,2.0383134717611444,-168.76407057108327
15.00004320705693,-1.7545697127708622,0.06221134724424195,-0.07008202086343782,4.999999340323658,128.0266105182624,0.011259219617353478,0.00016122744493447002,0.30714532793247834,0.7853981584562562,2.069028009387861,-173.89712079626173
15.000043610899073,-1.7659867138887868,-0.06071755672320854,-0.07011703973328633,5.0000005995338,129.52661357060947,0.011259219068984869,0.0001611459736038708,0.30714532800552335,0.7853981584562563,2.0997425468969824,-179.10695735499218
15.000043099140601,-1.7548437112336759,0.05925973802537431,-0.07008285633613348,4.999999371392186,131.0266195700308,0.011259218630455762,0.0001610808304186099,0.30714532806391637,0.7853981584562564,2.1304570843120785,-184.39358024697844
15.000043526489774,-1.7657192805561694,-0.05783700104782001,-0.0701162231388865,5.000000569374078,132.52662268360518,0.01125921827982601,0.00016102874292689136,0.3071453281105703,0.7853981584562564,2.161171621651991,-189.7569894719837
15.00004308469184,-1.7551047054441746,0.0564485037599844,-0.0700836531652451,4.999999400852813,134.02662860895458,0.011259217999490881,0.00016098709454945157,0.30714532814786966,0.7853981584562564,2.1918861589317875,-195.19718502981863
15.000043443797749,-1.7654645464410406,-0.05509340696359539,-0.070115444697083,5.00000054077067,135.52663178514126,0.011259217775340934,0.0001609537931378639,0.30714532817770457,0.7853981584562565,2.2226006961635156,-200.7141669203318
15.000043070870337,-1.755353307420131,0.053770910357613125,-0.07008441271766527,4.999999428816676,137.02663763981585,0.0112592175961069,0.00016092716584089063,0.30714532820156415,0.7853981584562565,2.25331523335681,-206.30793514340212
15.000043360459502,-1.7652219062870165,-0.05248021593411825,-0.07011470270396275,5.000000513609723,138.52664087541237,0.011259217452791783,0.00016090587506347722,0.3071453282206393,0.7853981584562565,2.284029770519373,-211.97848969893283
15.000043057651338,-1.7555901071341626,0.05122056294053216,-0.07008513666023405,4.999999455370547,140.0266466625345,0.011259217338200966,0.00016088885128245692,0.3071453282358895,0.7853981584562565,2.3147443076573637,-217.7258305868465
15.000043276398154,-1.764990783672254,-0.049991191782057985,-0.07011399549444823,5.000000487810608,141.52664995448544,0.011259217246577155,0.00016087523932597602,0.3071453282480837,0.7853981584562565,2.345458844775707,-223.54995780708128
15.000043045010848,-1.7558156670708172,0.04879137912748782,-0.07008582662742183,4.999999480592787,143.02665567702388,0.011259217173315881,0.00016086435541334533,0.30714532825783486,0.7853981584562565,2.37617338187834,-229.45087135958767
15.00004319153538,-1.7647706297986911,-0.04762040180723811,-0.07011332146807457,5.000000463298514,144.52665902241372,0.0112592171147367,0.00016085565280333982,0.3071453282656317,0.7853981584562565,2.406887918968412,-235.4285712443261
15.00004303292563,-1.7560305226448365,0.04647757201468099,-0.07008648418455027,4.9999995045563885,146.02666468319072,0.011259217067897783,0.0001608486943294283,0.30714532827186575,0.7853981584562566,2.4376024560484395,-241.48305746126493
15.000043105794138,-1.7645609222776086,-0.04536220114695888,-0.07011267909322005,5.000000440003642,147.52666807923694,0.01125921703044614,0.00016084313043961728,0.3071453282768503,0.7853981584562566,2.4683169931204363,-247.6143300103789
15.0000430213732,-1.7562351835221834,0.04427363513606669,-0.07008711082913745,4.999999527329495,149.026673680935,0.011259217000500529,0.0001608386816381499,0.3071453282808359,0.7853981584562566,2.4990315301860115,-253.82238889164773
15.000043068491932,-1.7643611702615938,-0.04321122292702224,-0.07011206715090994,5.000000417847385,150.52667712745824,0.011259216976556349,0.0001608351244445778,0.30714532828402286,0.7853981584562566,2.5297460672464522,-260.1072341050553
15.000043010331902,-1.756430133210378,0.04217433830829381,-0.07008770795675844,4.999999548990932,152.02668267508975,0.011259216957410952,0.00016083228016673925,0.307145328286571,0.7853981584562566,2.5604606043027878,-266.4688656505886
15.000043055501246,-1.764170898864539,-0.041162363601727876,-0.07011148414740032,5.000000396773524,153.52668617082443,0.01125921694210261,0.00016083000592585398,0.30714532828860847,0.7853981584562566,2.5911751413558406,-272.9072835282374
15.000042999780739,-1.7566158332901782,0.040174700525796574,-0.0700882769465164,4.999999569593117,155.0266916680759,0.011259216929862282,0.0001608281874775205,0.30714532829023755,0.7853981584562566,2.6218896784062684,-279.42248773799327
15.000043043070864,-1.7639896545018048,-0.03921076097911694,-0.07011092861707162,5.000000376732089,156.52669521068367,0.01125921692007512,0.0001608267334738805,0.30714532829154023,0.7853981584562566,2.6526042154545975,-286.01447827984975
15.0000429896994,-1.7567927239186736,0.038269975295730854,-0.07008881912424998,4.999999589184637,158.02670065993985,0.011259216912249405,0.00016082557087474832,0.30714532829258173,0.7853981584562566,2.6833187525012487,-292.6832551538015
15.000043031178935,-1.7638170077077935,-0.03735178361238825,-0.07011039926983226,5.000000357670152,159.52670424719398,0.011259216905992154,0.00016082464127824308,0.3071453282934146,0.7853981584562566,2.714033289546558,-299.4288183598443
15.000042980068299,-1.7569612239227992,0.03645564364033015,-0.070089335741432,4.9999996078179825,161.02670965072681,0.01125921690098888,0.00016082389798706157,0.3071453282940805,0.7853981584562566,2.7447478265907943,-306.25116789797477
15.00004301980426,-1.7636525498342444,-0.03558102239348426,-0.0701098948841938,5.000000339537163,162.5267132805066,0.011259216896988377,0.00016082330366280818,0.30714532829461294,0.7853981584562566,2.775462363634173,-313.1503037681902
15.000042970868549,-1.7571217320516967,0.03472740361458091,-0.07008982799124387,4.999999625542606,164.02671864048042,0.011259216893789668,0.00016082282845028092,0.30714532829503866,0.7853981584562566,2.8061769006768658,-320.12622597048846
15.000043008926292,-1.7634958917727472,-0.03389427987344388,-0.07010941429411408,5.000000322285534,165.52672231076622,0.011259216891232009,0.0001608224484774746,0.3071453282953791,0.7853981584562566,2.83689143771901,-327.17893450486775
15.000042962081942,-1.7572746280017315,0.03308115966508912,-0.07009029701279457,4.9999996424050615,167.02672762924294,0.011259216889186942,0.0001608221446570747,0.3071453282956513,0.7853981584562566,2.867605974760716,-334.3084293713268
15.000042998525135,-1.763346662998848,-0.032287559862671227,-0.07010895638648561,5.00000030587043,168.5267313381112,0.011259216887551712,0.00016082190172700547,0.3071453282958689,0.7853981584562566,2.898320511802071,-341.5147105698644
15.000042953690938,-1.7574202733419262,0.03151301250094486,-0.07009074389337876,4.999999658449217,170.02673661705524,0.011259216886244256,0.00016082170748380018,0.30714532829604296,0.7853981584562566,2.929035048843146,-348.7977781004797
15.000042988581535,-1.7632045106709755,-0.0307570575688929,-0.07010852009893266,5.00000029024957,171.526740362674,0.011259216885198773,0.00016082155216993105,0.30714532829618213,0.7853981584562566,2.9597495858839964,-356.15763196317204
15.00004294567865,-1.757559012391394,0.030019249491604057,-0.07009116967062376,4.99999967371645,173.02674560395673,0.011259216884362834,0.0001608214279833412,0.3071453282962933,0.7853981584562566,2.9904641229246676,-363.5942721579408
15.000042979076866,-1.7630690987758773,-0.029299150247827765,-0.07010810441770828,5.000000275383042,174.52674938458122,0.011259216883694483,0.00016082132868546465,0.30714532829638225,0.7853981584562566,3.0211786599651953,-371.10769868478553
15.000042938028828,-1.7576911730523948,0.02859633556268899,-0.0700915753345767,4.999999688245824,176.02675458998553,0.011259216883160058,0.00016082124928855032,0.30714532829645347,0.7853981584562566,3.0518931970056085,-378.6979115437059
15.000042969993139,-1.7629401073162192,-0.027910388336132342,-0.07010770837562015,5.000000261233139,177.52675840395398,0.011259216882732662,0.00016082118580398576,0.3071453282965103,0.7853981584562566,3.08260773404593,-386.3649107347016
15.000042930725845,-1.7578170676023261,0.027240904558635905,-0.07009196182974903,4.999999702074241,179.02676357517836,0.011259216882391038,0.00016082113504261802,0.3071453282965558,0.7853981584562566,3.1133222710861785,-394.1086962577724
15.000042961312971,-1.7628172315388262,-0.0265874870371762,-0.07010733105003071,5.000000247764216,180.526767420908,0.011259216882117788,0.00016082109445460908,0.3071453282965922,0.7853981584562566,3.1440368081263683,-401.9292681129181
15.000042923754672,-1.7579369934459101,0.025949751045379575,-0.07009233005708011,4.999999715236593,182.0267725595706,0.01125921688189935,0.00016082106200112275,0.3071453282966211,0.7853981584562566,3.1747513451665115,-409.8266263001386
15.000042953019594,-1.7627001812011605,-0.025327318334225652,-0.07010697156091687,5.000000234942553,183.52677643555393,0.011259216881724795,0.0001608210360517622,0.3071453282966444,0.7853981584562566,3.205465882206617,-417.80077081943375
15.00004291710087,-1.7580512338300343,0.024719822528113018,-0.0700926808758277,4.9999997277658945,185.02678154319628,0.011259216881585063,0.00016082101530307663,0.30714532829666313,0.7853981584562566,3.2361804192466925,-425.85170167080344
15.00004294509683,-1.762588679874853,-0.024126903407528974,-0.07010662906902734,5.000000222736227,186.52678544799755,0.011259216881473291,0.00016082099871289122,0.307145328296678,0.7853981584562566,3.266894956286744,-433.9794188542476
15.000042910750574,-1.7581600585234345,0.023548212061712398,-0.07009301510540825,4.999999739693394,188.02679052608832,0.011259216881384022,0.0001608209854474449,0.3071453282966898,0.7853981584562566,3.2976094933267768,-442.18392236976626
15.000042937529086,-1.7624824642822308,-0.022983405431608095,-0.07010630277405368,5.000000211114998,189.52679445833994,0.011259216881312664,0.00016082097484069547,0.3071453282966993,0.7853981584562566,3.328324030366794,-450.46521221735924
15.000042904690465,-1.7582637244633583,0.02243215122962157,-0.07009333352717313,4.999999751048692,191.0267995082782,0.011259216881255583,0.0001608209663596717,0.30714532829670693,0.7853981584562566,3.359038567406799,-458.82328839702654
15.000042930301337,-1.7623812836662311,-0.021894122731443606,-0.07010599191290708,5.0000002000502155,192.52680346667765,0.011259216881209937,0.00016082095957833202,0.30714532829671304,0.7853981584562566,3.389753104446794,-467.2581509087682
15.000042898907765,-1.7583624763698642,0.02136900347289437,-0.07009363688609477,4.99999976185984,194.02680848979637,0.011259216881173402,0.00016082095415608172,0.3071453282967178,0.7853981584562566,3.4204676414867814,-475.7697997525841
15.00004292339912,-1.7622848991912123,-0.020856482279582252,-0.07010569575805906,5.000000189514709,195.52681247310295,0.011259216881144259,0.00016082094982060842,0.30714532829672175,0.7853981584562566,3.4511821785267625,-484.3582349284743
15.00004289339021,-1.7584565473304379,0.020356257750465363,-0.070093925892403,4.999999772153432,197.02681747067192,0.011259216881120906,0.00016082094635402132,0.30714532829672486,0.7853981584562566,3.4818967155667386,-493.0234564364387
15.000042916808509,-1.7621930833726935,-0.0198680335149338,-0.07010541361593667,5.000000179482706,198.52682147770395,0.01125921688110226,0.0001608209435821467,0.3071453282967273,0.7853981584562566,3.512611252606711,-501.7654642764774
15.000042888126043,-1.7585461593562022,0.019391522512167622,-0.0700942012231582,4.999999781954695,200.02682645093296,0.011259216881087377,0.00016082094136585148,0.30714532829672925,0.7853981584562566,3.54332578964668,-510.58425844859033
15.000042910516111,-1.7621056195345335,-0.0189264424656339,-0.07010514482536963,5.000000169929758,201.52683048056488,0.011259216881075451,0.00016082093959373503,0.3071453282967309,0.7853981584562566,3.5740403266866463,-519.4798389527774
15.000042883103989,-1.7586315239111636,0.018472519967525757,-0.0700944635237567,4.999999791287566,203.0268354306064,0.01125921688106588,0.00016082093817676842,0.3071453282967322,0.7853981584562566,3.6047548637266105,-528.4522057890388
15.000042904509051,-1.762022301293423,-0.018029486160719563,-0.0701048887561431,5.00000016083265,204.52683948176607,0.011259216881058213,0.00016082093704375362,0.30714532829673313,0.7853981584562566,3.635469400766573,-537.5013589573744
15.000042878313243,-1.758712842415427,0.017597080636584786,-0.07009471340937097,4.999999800174764,206.02684440971808,0.011259216881052168,0.0001608209361376318,0.3071453282967339,0.7853981584562566,3.666183937806534,-546.627298457784
15.00004289877495,-1.7619429320672875,-0.017175047315535583,-0.07010464480756484,5.00000015216934,207.52684848138432,0.011259216881047333,0.00016082093541316454,0.3071453282967346,0.7853981584562566,3.696898474846494,-555.8300242902679
15.000042873743448,-1.7587903067243635,0.016763138166341823,-0.07009495146633095,4.999999808637864,209.02685338829284,0.011259216881043388,0.00016082093483401548,0.30714532829673513,0.7853981584562566,3.7276130118864534,-565.1095364548261
15.000042893301918,-1.7618673246079601,-0.01636110927616714,-0.07010441240711235,5.0000001439188955,210.52685747949295,0.011259216881040259,0.000160820934370946,0.3071453282967356,0.7853981584562566,3.7583275489264123,-574.4658349514584
15.00004287028483,-1.7588640997021563,0.01596872431335448,-0.07009517825794041,4.9999998166971125,212.02686236639954,0.011259216881037742,0.00016082093400054747,0.30714532829673585,0.7853981584562566,3.7890420859663707,-583.8989197801649
15.000042888078536,-1.7617953005259777,-0.015585751027521156,-0.07010419100849011,5.000000136061696,213.5268664762519,0.011259216881035811,0.00016082093370445647,0.30714532829673613,0.7853981584562566,3.8197566230063287,-593.4087909409456
15.000042870400558,-1.7589343957732508,0.015211963990555093,-0.07009539432955968,4.999999824371276,215.02687134427504,0.011259216881034189,0.00016082093346775635,0.3071453282967364,0.7853981584562566,3.850471160046286,-602.9954484338004
15.000042883093839,-1.761726689822926,-0.014847142278591434,-0.07010398008974182,5.000000128579598,216.5268754720653,0.011259216881032897,0.0001608209332783167,0.3071453282967366,0.7853981584562566,3.8811856970862433,-612.6588922587296
